candidate_id,case_id,source_type,publication_number,family_id,title,abstract,organization,assignee,inventors,country_code,kind_code,publication_date,year,url,source_url,source_status,evidence_role,reliability_label,verification_status,candidate_information_only,human_review_required,raw_source_file,raw_row_number,normalized_title,normalized_publication_number,dedupe_key,is_duplicate,duplicate_of,keyword_match_count,matched_keywords,heuristic_score,score_reason,next_verification_action,rank,positive_reasons,negative_reasons,ranking_policy,selected_stage,why_selected,stage_label,exclusion_reason,created_at
case_01_pan_graphitization:lc:d2b2f966b6,case_01_pan_graphitization,patent,US2025122649A1,66100176,Precursor Stabilisation Process,"The invention relates to an improved process for forming a stabilised precursor that is suitable for the manufacture of carbon materials, such as carbon fibre. The process can convert a precursor comprising polyacrylonitrile into a stabilised precursor with greater efficiency. The invention also relates to a process for preparing a carbon fibre that utilises the stabilised precursor.",UNIV DEAKIN,Deakin University,"Atkiss, Stephen Paul; Maghe, Maxime Robert",US,A1,20250417,2025,https://patents.google.com/patent/US2025122649A1/en,https://patents.google.com/patent/US2025122649A1/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,404,precursor stabilisation process,US2025122649A1,pub:US2025122649A1,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:51803e5ce8,case_01_pan_graphitization,patent,CN114438783B,81366119,Preparation method of high-heat-conductivity C/C composite material,"The invention provides a preparation method of a high-heat-conductivity C/C composite material, which comprises the following steps: performing thermal cutting and thermal polymerization on the FCC slurry oil to obtain an isotropic pitch precursor I; carrying out thermal polymerization II on the isotropic pitch precursor I to obtain mesophase pitch; taking the mesophase pitch as a raw material to perform melt spinning, pre-oxidation and carbonization to obtain mesophase pitch-based carbon fibers, and performing three-dimensional braiding on the mesophase pitch-based carbon fibers to obtain a three-dimensional mesophase pitch-based carbon fiber preform; and (3) taking the isotropic pitch precursor I as an impregnant, and performing impregnation, mesophase transformation, pressurized carbonization and graphitization on the mesophase pitch-based carbon fiber preform to obtain the high-heat-conductivity C/C composite material.",湖南东映碳材料科技股份有限公司,湖南东映碳材料科技股份有限公司,,CN,B,20240220,2024,https://patents.google.com/patent/CN114438783B/en,https://patents.google.com/patent/CN114438783B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,405,preparation method of high-heat-conductivity c/c composite material,CN114438783B,pub:CN114438783B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:e9d9461127,case_01_pan_graphitization,patent,CN115595691B,84851855,"Lignocellulose-based carbon fiber with excellent electrochemical performance, and preparation method and application thereof","The invention relates to lignocellulose-based carbon fiber with excellent electrochemical performance, and a preparation method and application thereof, and belongs to the technical field of carbon fibers. In order to solve the problem that morphology collapse is easy to occur when lignin and cellulose are mixed to prepare carbon fibers, the invention provides a preparation method of lignocellulose-based carbon fibers with excellent electrochemical performance, which comprises the steps of extracting lignin, preparing lignocellulose-based precursors, and preparing the lignocellulose-based carbon fibers through electrostatic spinning, drying, pre-oxidation and carbonization treatment. The invention overcomes the limitation of weak intermolecular interaction of lignin and cellulose in the physical mixing process, prepares the lignocellulose-based carbon fiber with excellent fiber morphology, high graphitization degree and excellent electrochemical performance, and realizes the potential application of the lignocellulose-based carbon fiber in the fields of flexible carriers, electrodes, textiles, sensor equipment and the like.",哈尔滨体育学院,哈尔滨体育学院,,CN,B,20240419,2024,https://patents.google.com/patent/CN115595691B/en,https://patents.google.com/patent/CN115595691B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,406,"lignocellulose-based carbon fiber with excellent electrochemical performance, and preparation method and application thereof",CN115595691B,pub:CN115595691B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:7d376fe7e4,case_01_pan_graphitization,patent,CN116103788B,86254439,Hollow carbon fiber with multiple nanometer pore canals and preparation method thereof,"The invention discloses a hollow carbon fiber with multiple nanometer pore channels and a preparation method thereof, belonging to the technical field of carbon fiber, wherein a plurality of communicated longitudinal hollow pore channels are arranged in the carbon fiber, the total volume of the pore channels accounts for 20-80% of the total volume of the carbon fiber, the carbon content is more than 98%, the diameter of the carbon fiber is 5-50 mu m, and the graphitization degree is 80-100. The preparation method of the carbon fiber comprises the steps of melting and mixing asphalt and a pore-forming agent, spinning, pre-oxidizing and carbonizing to obtain the hollow carbon fiber with the multi-nano-pore-channel structure. The invention takes asphalt as raw material, takes asphalt and polymer material after being melt mixed as spinning raw material, obtains precursor through melt spinning and then carries out preoxidation and carbonization processes, and the prepared carbon fiber has a through nano pore canal, has higher specific surface area and highly ordered pore structure, and simultaneously maintains the flexibility, high mechanical strength and high conductivity of the carbon fiber. The invention simplifies the preparation process, does not need activation or post-treatment, reduces the production difficulty, reduces the production cost and is extremely easy to industrialize.",石家庄铁道大学,石家庄铁道大学,,CN,B,20240524,2024,https://patents.google.com/patent/CN116103788B/en,https://patents.google.com/patent/CN116103788B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,407,hollow carbon fiber with multiple nanometer pore canals and preparation method thereof,CN116103788B,pub:CN116103788B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:e7ce3cc996,case_01_pan_graphitization,patent,CN116446075B,87123773,Round section high heat conduction mesophase pitch-based carbon fiber and preparation method thereof,"A circular section high heat conduction mesophase pitch-based carbon fiber and a preparation method thereof belong to the field of carbon fibers. The method comprises the following steps: and taking spinnable mesophase pitch with the mesophase content of more than or equal to 98% as a raw material, adopting a spinneret plate with Y-shaped spinning holes to perform melt spinning to obtain pitch fiber precursor, and then performing pre-oxidation, carbonization and graphitization treatment to obtain the high-heat-conductivity mesophase pitch-based carbon fiber with a circular cross-section structure. The prepared carbon fiber has a circular cross section, radial graphite crystallites are arranged in a Y-shaped radial manner, and the carbon fiber has higher orientation and graphitization degree and high heat conductivity coefficient. Compared with the prior art, the method solves the problems that the mesophase pitch-based carbon fiber has high heat conduction but takes a split-shaped or strip-shaped cross section structure or has a circular cross section structure but relatively low heat conduction, and has simple preparation process and high controllability without adding other components.",北京化工大学,北京化工大学,,CN,B,20241029,2024,https://patents.google.com/patent/CN116446075B/en,https://patents.google.com/patent/CN116446075B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,408,round section high heat conduction mesophase pitch-based carbon fiber and preparation method thereof,CN116446075B,pub:CN116446075B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:735c9f3bb5,case_01_pan_graphitization,patent,CN118087095A,91162996,High-thermal-conductivity mesophase pitch-based carbon fiber precursor and preparation method thereof,"The invention relates to the technical field of carbon fiber production, and discloses a high-heat-conductivity mesophase pitch-based carbon fiber precursor and a preparation method thereof. The method comprises the following steps: carrying out flash evaporation treatment on the petroleum heavy residual oil, conveying the petroleum heavy residual oil residue at the bottom of the flash evaporation tower into a polymerization kettle, and adding aromatic oil into the polymerization kettle; carrying out high-temperature high-pressure thermal polycondensation reaction in a self-pressurizing mode; pumping the product after polycondensation into a high-precision filter for separation, then conveying the product into a mesophase pitch reaction device, and further carrying out high-temperature normal-pressure polycondensation and nitrogen purging to prepare high-purity spinnable mesophase pitch; finally, the high-heat-conductivity mesophase pitch-based carbon fiber is obtained through melt spinning, pre-oxidation, carbonization, graphitization and other treatments. Under the preoxidation condition that the oxidation temperature is 265-280 ℃ and the oxidation time is 2-3 hours, the method can realize the homogeneous preoxidation of the mesophase pitch fiber precursor, greatly shortens the preoxidation cost and achieves the aim of improving the efficiency.",UNIV WUHAN SCIENCE & TECH,武汉科技大学,LI BAOLIU; QIN YUDAN; LI XUANKE; GUO JIANGUANG; ZHU HUI,CN,A,20240528,2024,https://patents.google.com/patent/CN118087095A/en,https://patents.google.com/patent/CN118087095A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,409,high-thermal-conductivity mesophase pitch-based carbon fiber precursor and preparation method thereof,CN118087095A,pub:CN118087095A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:84024b4c2e,case_01_pan_graphitization,patent,CN118725891A,92862125,Preparation method of high-heat-conductivity mesophase pitch-based carbon fiber and precursor thereof,"The invention relates to the technical field of high-performance carbon material preparation, and discloses a preparation method of high-heat-conductivity mesophase pitch-based carbon fiber and a precursor thereof. The preparation method of the high-heat-conductivity mesophase pitch-based carbon fiber comprises the following steps of adding a hydrogenation modifier into high-aromatic raw material pitch, and fully and uniformly mixing to obtain modified pitch; crushing modified asphalt, placing the crushed modified asphalt into a reaction kettle for thermal polycondensation reaction, introducing inert gas for bubbling in the reaction process, transferring the crushed modified asphalt into a continuous thin-layer evaporation device for curing treatment after the bubbling is finished, and granulating to obtain mesophase asphalt; continuously melt-spinning the mesophase pitch to obtain mesophase pitch precursor; and performing pre-oxidation, carbonization and graphitization treatment to obtain the high-heat-conductivity mesophase pitch-based carbon fiber. The preparation process uses ethylene tar and hydrogenolysis oil as hydrogenation modifier to carry out hydrogenation modification, thereby saving cost and improving operation safety, and simultaneously having excellent mechanical property and heat conducting property.",UNIV WUHAN SCIENCE & TECH,武汉科技大学,GUO JIANGUANG; LU DISHENG; LI XUANKE; ZHU HUI; LI BAOLIU; DONG ZHIJUN,CN,A,20241001,2024,https://patents.google.com/patent/CN118725891A/en,https://patents.google.com/patent/CN118725891A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,410,preparation method of high-heat-conductivity mesophase pitch-based carbon fiber and precursor thereof,CN118725891A,pub:CN118725891A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:b2da3dd357,case_01_pan_graphitization,patent,CN118996562A,93468424,Anodic oxidation method of high-strength medium-modulus polyacrylonitrile-based carbon fiber and carbon fiber,"The application relates to an anodic oxidation method of high-strength medium-mode polyacrylonitrile-based carbon fibers and the carbon fibers, and belongs to the technical field of carbon fiber surface treatment. An anodic oxidation method of high-strength medium-modulus polyacrylonitrile-based carbon fiber, wherein the tensile strength of the high-strength medium-modulus polyacrylonitrile-based carbon fiber is 4500-7500MPa, and the tensile modulus is 260-350MPa; the anodic oxidation method comprises the following steps: performing primary anodic oxidation treatment on the carbonized high-strength medium-modulus polyacrylonitrile-based carbon fiber in an inorganic electrolyte, and performing secondary anodic oxidation treatment in the organic electrolyte; wherein the current density of the primary anodic oxidation treatment is not more than 15A/m  2 . The method can avoid the great reduction of the strength of the carbon fiber on the basis of improving the interface performance of the high-strength medium-modulus polyacrylonitrile-based carbon fiber.",ZHONGFU SHENYING CARBON FIBER CO LTD,中复神鹰碳纤维股份有限公司,CHEN QIUFEI; CHEN CHEN; FAN BAOLIN; LIU DONG; ZHANG JINYUAN,CN,A,20241122,2024,https://patents.google.com/patent/CN118996562A/en,https://patents.google.com/patent/CN118996562A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,411,anodic oxidation method of high-strength medium-modulus polyacrylonitrile-based carbon fiber and carbon fiber,CN118996562A,pub:CN118996562A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:ded02aaa28,case_01_pan_graphitization,patent,CN114318593B,81051548,Fullerene-doped high-regularity carbon nanofiber and preparation method and application thereof,"The invention belongs to the field of high-performance fibers and preparation and composite materials, and relates to a fullerene-doped high-regularity carbon nanofiber and a preparation method and application thereof, wherein a fullerene material is mainly used as a carbon element additive for preparing the carbon nanofiber, specifically, acrylonitrile and the carbon element additive are polymerized through aqueous phase precipitation to form a precursor raw material compounded by the carbon element additive and polyacrylonitrile, and the precursor raw material is sequentially subjected to spinning, hot drawing, pre-oxidation, carbonization and graphitization to obtain the fullerene-doped high-regularity carbon nanofiber; the carbonaceous element additive is a fullerene material. The invention can prevent the agglomeration of the carbon element additive, reduce the defects of the carbon nanofiber, and enable the composite carbon nanofiber to have higher strength and toughness, light weight and excellent thermal stability.",山东大学,山东大学,,CN,B,20230117,2023,https://patents.google.com/patent/CN114318593B/en,https://patents.google.com/patent/CN114318593B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,417,fullerene-doped high-regularity carbon nanofiber and preparation method and application thereof,CN114318593B,pub:CN114318593B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:c0c1a0c9ab,case_01_pan_graphitization,patent,CN115821429A,85519352,Method for catalytic graphitization of carbon fiber,"A carbon fiber catalytic graphitization method is characterized in that a graphitization catalyst is introduced into a carbon forming precursor in situ, and the obtained precursor is carbonized in a reducing atmosphere after thermal stabilization treatment; and during carbonization, reducing gas is introduced to reduce the graphitized catalyst into a simple substance state, so that the method for synchronously realizing low-temperature catalytic graphitization in the carbonization process is realized, and the graphitization temperature is reduced. The invention can play the catalytic role of the simple substance catalyst under the condition of lower graphitization temperature, so that the graphitization reaction is carried out at lower temperature, and the catalytic graphitization efficiency is improved; the graphitized catalyst is introduced into the polymer precursor, so that the uniform distribution of the catalyst is realized, and the uniformly distributed single-substance-state catalyst is formed.",UNIV DALIAN TECH,大连理工大学,CHEN YOUSI; JIAN XIGAO; YANG MINGHANG; LIU CHENG; XU JIAN,CN,A,20230321,2023,https://patents.google.com/patent/CN115821429A/en,https://patents.google.com/patent/CN115821429A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,419,method for catalytic graphitization of carbon fiber,CN115821429A,pub:CN115821429A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:ec4c7ba174,case_01_pan_graphitization,patent,CN116657285A,87715130,Efficient thermal stabilization method for polyacrylonitrile fiber,"The invention relates to a high-efficiency thermal stabilization method for polyacrylonitrile fibers, and belongs to the technical field of carbon fibers. S1, setting an initial thermal stability temperature range, and carrying out an initial thermal stability process on polyacrylonitrile fibers at different heating rates in the initial thermal stability temperature range; s2, acquiring a temperature range with better thermal stability: s3, finishing the thermal stabilization process of the polyacrylonitrile fiber by using a gradient heating method in the temperature range with better thermal stability determined in the S2 to obtain better thermal stability fiber; and S4, preserving the heat of the heat stable fiber obtained in the step S3 at a temperature above the ending temperature in the initial heat stable temperature to obtain the efficient heat stable polyacrylonitrile fiber. The whole thermal stabilization process perfects the oxidation structure of the thermal stabilization fiber, lightens the sheath-core structure, reduces intermolecular thermal cracking, improves the orientation degree and the crosslinking degree of the final carbon fiber molecules, and ensures that the finished carbon fiber has higher tensile strength and tensile modulus.",UNIV KUNMING SCIENCE & TECHNOLOGY,昆明理工大学,LIU JIANHUA; HUANG ZIMING; ZENG JIABIN; WANG GUANGPING; XIANG YUAN; XIU MENG,CN,A,20230829,2023,https://patents.google.com/patent/CN116657285A/en,https://patents.google.com/patent/CN116657285A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,422,efficient thermal stabilization method for polyacrylonitrile fiber,CN116657285A,pub:CN116657285A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:0d9b82e26a,case_01_pan_graphitization,patent,CN110832127B,65002559,Carbon fiber bundle and method for producing same,"The carbon fiber bundle of the present invention satisfies a predetermined strand elastic modulus, a predetermined strand strength, a predetermined knot strength, and a predetermined average single fiber diameter, and when a single fiber tensile test is performed with a test length of 10mm, the probability that a defect having a size of 50nm or more is present at a fracture surface of a recovered fiber is a predetermined ratio. Such a carbon fiber bundle is suitably obtained as follows: the fiber bundle is obtained by filtering a spinning solution obtained by dissolving a polyacrylonitrile copolymer in a solvent using a filter medium having a predetermined filtration accuracy and a predetermined basis weight at a predetermined filtering speed, spinning the filtered spinning solution to obtain a carbon fiber precursor fiber bundle, heat-treating the obtained carbon fiber precursor fiber bundle in an oxidizing atmosphere at an appropriate temperature profile until a predetermined density is achieved to obtain a flame-resistant fiber bundle, and heat-treating the flame-resistant fiber bundle in an inert atmosphere at a predetermined temperature. The purpose of the present invention is to provide a carbon fiber bundle that exhibits excellent strand strength and strand elastic modulus in a well-balanced manner and has excellent knot strength, and a method for producing the same.",东丽株式会社,东丽株式会社,,CN,B,20220614,2022,https://patents.google.com/patent/CN110832127B/en,https://patents.google.com/patent/CN110832127B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,426,carbon fiber bundle and method for producing same,CN110832127B,pub:CN110832127B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:5fa78f5060,case_01_pan_graphitization,patent,CN111648128B,72352471,Quasi-isotropic high-thermal-conductivity C/C composite material and preparation method thereof,"The invention relates to the technical field of barrier materials for nuclear fusion, in particular to a quasi-isotropic high-thermal-conductivity C/C composite material and a preparation method thereof. The method comprises the steps of forming a web of asphalt fibers, and then sequentially carrying out pre-oxidation treatment and carbonization treatment to obtain carbon fiber non-woven fabrics; coating a carbon quantum dot modified solution on the carbon fiber non-woven fabric, drying, and performing lamination and needling to obtain a modified carbon fiber non-woven fabric; and sequentially carrying out chemical combination, gas-phase permeation, precursor impregnation pyrolysis densification, carbonization treatment and graphitization treatment on the modified carbon fiber non-woven fabric to obtain the quasi-isotropic high-thermal-conductivity C/C composite material. The quasi-isotropic high-thermal-conductivity C/C composite material prepared by the method not only has a good interface bonding state, but also obviously improves the anisotropic characteristic of the composite material, and has good strength and thermal conductivity.",湖南东映碳材料科技有限公司,湖南东映碳材料科技有限公司,,CN,B,20220913,2022,https://patents.google.com/patent/CN111648128B/en,https://patents.google.com/patent/CN111648128B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,427,quasi-isotropic high-thermal-conductivity c/c composite material and preparation method thereof,CN111648128B,pub:CN111648128B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:76691cb4c8,case_01_pan_graphitization,patent,CN113249826B,77189433,Graphitized carbon fiber with high carbon element content and preparation method thereof,"The invention relates to the technical field of carbon fiber preparation, and particularly discloses graphitized carbon fiber with high carbon element content and a preparation method thereof, wherein the preparation method comprises the following steps: step 1, performing preoxidation treatment, low-temperature carbonization treatment and high-temperature carbonization treatment on precursor fibers in sequence to obtain carbon fibers; step 2, carrying out graphitization treatment on the carbon fiber obtained in the step 1 to obtain a graphitized carbon fiber; the invention provides a graphitized carbon fiber for an electric heating material with carbon content of more than 99 percent, which can be obtained by graphitizing treatment at the temperature lower than 2000 ℃, through the whole-line process coupling design in the fiber preparation process, particularly the optimal design of a high-temperature carbonization stage formed by a graphite structure, and is beneficial to controlling the cost of the final graphitized carbon fiber, and the product has low resistivity and good conductivity.",广东中科爱嵘新材料科技有限公司,广东中科爱嵘新材料科技有限公司,,CN,B,20220610,2022,https://patents.google.com/patent/CN113249826B/en,https://patents.google.com/patent/CN113249826B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,428,graphitized carbon fiber with high carbon element content and preparation method thereof,CN113249826B,pub:CN113249826B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:47c8f80e07,case_01_pan_graphitization,patent,CN113322713B,77413868,Preparation method of carbon paper with gradient pore structure,"The invention discloses a preparation method of carbon paper with a gradient pore structure, which comprises the following steps: after degumming and oxidation treatment are respectively carried out on carbon fibers with different length-diameter ratios, the carbon fibers are respectively dispersed in a dispersant solution to form carbon fiber slurry with different length-diameter ratios; sequentially carrying out gradient layering on the carbon fiber slurry according to the length-diameter ratio of the carbon fibers from high to low, and forming an inclined net to obtain a carbon felt precursor with a three-dimensional network structure; dipping the carbon felt precursor into a resin solution, taking out and drying to obtain a carbon felt; and (3) hot-pressing the carbon felt into raw paper of the carbon paper, and then carrying out carbonization and graphitization treatment to obtain the carbon paper with the gradient pore structure. According to the invention, the carbon fibers are sequentially layered in a gradient manner from high to low in length-diameter ratio according to the slurry, so that the prepared carbon paper has a gradient pore structure, communicated pores are formed in the carbon paper, the pore diameter is changed in a gradient manner along the normal direction on the plane of the carbon paper, and a pressure gradient is formed in a diffusion channel, so that the gas conveying efficiency can be improved, and the mass transfer and heat transfer performances of the carbon paper can be effectively improved.",中南大学,中南大学,,CN,B,20220415,2022,https://patents.google.com/patent/CN113322713B/en,https://patents.google.com/patent/CN113322713B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,429,preparation method of carbon paper with gradient pore structure,CN113322713B,pub:CN113322713B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:52fb8d280e,case_01_pan_graphitization,patent,CN114687011A,82144393,Preparation method of low-cost carbon fiber precursor,"The invention discloses a preparation method of low-cost carbon fiber precursor, relating to the technical field of novel carbon materials and fiber materials, comprising the following steps: screening raw materials: screening plant carbon crystals and polyacrylonitrile raw materials; purifying and blending raw materials: purifying and blending the raw materials by using the purification and blending processes of the plant carbon crystal and the polyacrylonitrile; crosslinking modification: carrying out cross-linking modification operation on the purified and blended raw materials by using a cross-linking modification process to obtain a spinning solution; spinning: and (3) carrying out spinning operation on the spinning solution by using a spinning process to prepare the carbon fiber precursor. The invention uses plant carbon crystal and polyacrylonitrile as raw materials, and dimethyl sulfoxide as a solution of a solvent, and the low-cost spinning solution which has good viscoelasticity, good uniformity and full crosslinking of cyano and plant carbon crystal is obtained through crosslinking modification. The spinning solution has low cost, and has high elasticity modulus of carbon fiber based on pitch and high tensile strength of carbon fiber based on polyacrylonitrile.",GUANGZHOU CARBON AND TECH CO,广州碳加科技有限公司,NIE FEI,CN,A,20220701,2022,https://patents.google.com/patent/CN114687011A/en,https://patents.google.com/patent/CN114687011A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,431,preparation method of low-cost carbon fiber precursor,CN114687011A,pub:CN114687011A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:cb75c8e831,case_01_pan_graphitization,patent,CN106929950B,59444065,Method for preparing super carbon fiber,"The invention discloses a method for preparing super carbon fiber, which comprises the step of preparing a nanometer precursor polymer, and specifically comprises the following steps: dissolving acrylonitrile monomer raw materials in a solvent, adding nano graphite or nano carbon black, uniformly mixing through high-speed shearing, adding an initiator or a catalyst, and carrying out polymerization reaction in a solution state to generate a polyacrylonitrile solution which can be dissolved in the solvent, wherein one part of the structure of the polyacrylonitrile contains the nano graphite or the nano carbon black. The method solves the problem of matching modulus and strength by improving the performance of polyacrylonitrile, and greatly improves the axial tensile property of the carbon fiber and the strength and modulus of the fiber due to the introduction of chemical bonds in the axial direction of the fiber.",山西新生代材料科技有限公司,山西新生代材料科技有限公司,,CN,B,20210629,2021,https://patents.google.com/patent/CN106929950B/en,https://patents.google.com/patent/CN106929950B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,432,method for preparing super carbon fiber,CN106929950B,pub:CN106929950B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:1aa4763235,case_01_pan_graphitization,patent,CN111547723B,71996445,Hemp-based hierarchical porous carbon material and preparation method and application thereof,"The invention discloses a hemp-based hierarchical porous carbon material and a preparation method and application thereof, wherein hemp-based biomass material is pretreated to prepare hemp-based powder, then the hemp-based powder is subjected to preoxidation treatment to obtain preoxidation precursor powder, the preoxidation precursor powder is further subjected to heat preservation for 0.5-1.5 h at the temperature of 300-400 ℃ with an in-situ hard template activating agent according to a certain ratio, the temperature is raised to 700-900 ℃ for carbonization for 2-4 h, and finally the hemp-based hierarchical porous carbon material is prepared by water washing; the mesoporous and microporous composite material has mesoporous and/or microporous with good uniformity and a specific surface area of 200-2000 m 2 The carbon fiber/carbon fiber composite material has the advantages of high porosity, high specific surface area, high graphitization degree and good conductivity. In addition, the raw materials are cheap and easy to obtain, the preparation method does not damage equipment, the environment is protected, the production cost is saved, and the prepared hemp-based hierarchical porous carbon material can be applied to energy storage devices and has excellent performances such as high specific capacity and good cycle performance.",华南农业大学,华南农业大学,,CN,B,20210824,2021,https://patents.google.com/patent/CN111547723B/en,https://patents.google.com/patent/CN111547723B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,433,hemp-based hierarchical porous carbon material and preparation method and application thereof,CN111547723B,pub:CN111547723B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
